CustomerID,TotalOrders,TotalRevenue,CustomerFullName
26116,2,5794.049999999999,Ashley Martin
26117,1,32.27,Samuel Wright
26118,1,35.23,Ashley A Butler
26119,1,64.97,Danielle B Gray
26120,2,3335.2396,Miguel Lewis
26121,2,3300.2496,Madeline K Nelson
26122,1,64.97,Lauren Gonzales
26123,1,64.97,Isabella R Scott
26124,1,64.97,Riley C James
26125,1,29.98,Sara D Roberts
26126,1,28.99,Alexandra R Bell
26127,1,2049.0982,Terry G Chander
26128,1,68.97,Samuel Phillips
26129,1,21.49,Jodi Anand
26130,1,21.49,Ronnie Liu
26131,2,1952.45,Lawrence C Suarez
26132,1,39.98,Shelby Ward
26133,2,1938.47,Jesse Hall
26134,2,1926.45,Bridget Goel
26135,2,1967.45,Erica P Sun
26136,1,39.98,Tabitha A Gonzalez
26137,1,69.99,Joshua A Clark
26138,2,1957.47,Latoya C Chander
26139,1,34.47,Derek A Nara
26140,2,1917.46,Emily L Long
26141,1,78.98,Jorge Zhu
26142,2,1952.45,Micheal Dominguez
26143,1,123.98,Michele Mehta
26144,1,27.77,Cassidy N Russell
26145,1,78.98,Calvin W Shen
26146,1,69.99,Laura L Wang
26147,1,78.98,Ivan A Subram
26148,2,1917.46,Michael M Thompson
26149,1,78.98,Casey Chande
26150,2,1992.46,Nancy H Rana
26151,1,69.99,Austin Lee
26152,2,1938.47,Jaime M Gill
26153,2,1957.47,Rebecca M Collins
26154,2,1938.47,Cory Madan
26155,1,128.97,Chad A Xie
26156,1,78.98,Shannon Cai
26157,1,69.99,Brad Xu
26158,1,94.48,Lisa Wu
26159,1,69.99,Virginia Raman
26160,2,1938.47,Leonard Lal
26161,2,1903.48,Wayne A Raji
26162,2,1903.48,Toni Malhotra
26163,1,123.98,Autumn O Cai
26164,1,69.99,Krista Vazquez
26165,2,1957.47,Alexandra C Flores
26166,1,128.97,Brett Van
26167,2,1903.48,Jaclyn D Zhao
26168,1,31.28,Ian Campbell
26169,1,36.27,Alexandra B White
26170,1,28.99,Jeremiah C Jenkins
26171,1,27.28,Randall A Ruiz
26172,1,27.28,Madeline Hernandez
26173,1,4.99,Ariana Rivera
26174,1,2071.4196,Isaac Adams
26175,1,88.97,Jose Hughes
26176,1,4.99,Jason Hayes
26177,1,29.48,Nicole S Simmons
26178,1,101.95,Paige P Price
26179,1,38.98,Ruth R Rodriguez
26180,1,4.99,Jonathan Butler
26181,1,32.27,Lucas B Ross
26182,1,6.28,Brittney R Liang
26183,1,2071.4196,Allen M Arthur
26184,1,36.27,Louis M Lal
26185,1,67.97,Kaylee C Green
26186,1,38.98,Joanna Gill
26187,2,1932.46,Hector M Gill
26188,2,1938.47,Geoffrey Sara
26189,2,1926.45,Pedro Serrano
26190,2,1932.46,Arthur Suri
26191,2,1938.47,Jon A Wang
26192,2,1903.48,Noah Hill
26193,1,35.23,Luis M Edwards
26194,1,66.94,Miguel T Brown
26195,1,27.28,Alyssa S Rivera
26196,1,29.98,Gavin Griffin
26197,1,64.97,Marcus S Lopez
26198,1,27.28,Alyssa M Taylor
26199,1,24.99,Matthew White
26200,2,2756.5425,Ian V Baker
26201,2,4498.4596,Dalton P Watson
26202,2,2749.3225,Haley T Simmons
26203,1,188.98,Nicole Hall
26204,2,1967.45,Christy D Gao
26205,1,2451.3,Julio Alvarez
26206,1,2478.34,Kurt She
26207,1,2443.35,Kelvin A Zeng
26208,1,48.97,Sharon Anand
26209,1,2384.07,Jan R Cox
26210,1,553.97,Clinton Gill
26211,1,565.47,Bridget Yuan
26212,1,23.78,Summer Martinez
26213,1,62.98,Grant A Andersen
26214,1,553.97,Christy Chande
26215,1,13.98,Grant Shan
26216,1,92.97,Ebony K Subram
26217,1,38.98,Pedro C Blanco
26218,1,6.28,Barry J Patel
26219,1,570.47,Summer Suri
26220,1,539.99,Jonathan Harris
26221,1,2419.06,Kari M Chapman
26222,1,561.48,Carolyn Madan
26223,1,2407.04,Dominic A Sai
26224,1,777.34,Henry W Gonzalez
26225,1,742.35,Sergio Srini
26226,1,4.99,Michele C Andersen
26227,1,1709.98,Joe Gutierrez
26228,1,1700.99,Carolyn B Perez
26229,1,2419.06,Cara L Ye
26230,1,2398.05,Natasha Ramos
26231,1,1764.96,Maurice Nara
26232,1,4.99,Jay Gomez
26233,1,48.97,Cristina Chande
26234,2,3292.9381999999996,Antonio L Perry
26235,1,2181.5625,Michelle H Watson
26236,1,59.98,Isabella A Evans
26237,1,27.28,Grace M Martin
26238,2,3298.9381999999996,Julia A Foster
26239,1,51.96,Kaitlyn Turner
26240,1,29.98,Katelyn Evans
26241,2,3320.2496,James M Lal
26242,1,67.93,Isabella Lewis
26243,1,27.28,Fernando A Gonzalez
26244,1,49.48,Jordan Hughes
26245,2,4490.479600000001,Devin Murphy
26246,1,27.28,Jade T Bell
26247,2,4468.1582,Sophia Turner
26248,1,68.97,Thomas A Lewis
26249,1,2071.4196,Thomas B Ross
26250,1,156.27,Miguel D Simmons
26251,1,68.97,Cedric Huang
26252,2,3300.2182,Morgan R Garcia
26253,1,33.98,Dalton N Wright
26254,1,33.98,Seth A Henderson
26255,1,36.27,Cameron Alexander
26256,1,93.46,Ronald Rana
26257,1,82.95,Hector Jimenez
26258,1,36.27,Angelica E Powell
26259,1,68.97,Hunter Bryant
26260,1,93.46,Ryan G Jackson
26261,1,195.27,Brooke J Watson
26262,1,68.97,Hannah C Thompson
26263,1,28.99,Kaitlyn Collins
26264,1,31.28,Elijah Lal
26265,1,36.27,Tammy V Lopez
26266,1,93.46,Brent E Gao
26267,1,21.49,Matthew F Martin
26268,1,60.47,Jonathon Romero
26269,1,13.98,Chloe L Moore
26270,1,4.99,Hailey R Bailey
26271,1,23.78,Bailey Baker
26272,1,60.47,Kelly Hughes
26273,1,60.47,Chelsea L Suri
26274,1,21.49,Jennifer L Wood
26275,1,27.28,Miguel Johnson
26276,2,3361.9182,Heather Huang
26277,2,3321.2596000000003,Jacqueline Hughes
26278,1,29.98,Jon Wu
26279,1,2181.5625,Trinity J Sanchez
26280,2,3298.9381999999996,Jackson Jenkins
26281,2,3335.2396,Ian D Alexander
26282,1,123.95,Leonard R Jai
26283,2,3371.2496,Jeremiah S Diaz
26284,1,27.28,Garrett Ward
26285,2,3309.2396,Kayla Hayes
26286,2,3308.1682,Evan J Phillips
26287,1,35.23,Elijah Baker
26288,1,27.28,Alexandra H Russell
26289,1,29.98,Samuel Simmons
26290,2,3295.2596000000003,Noah L Chen
26291,1,35.23,Blake R Walker
26292,2,4456.138199999999,Marty E. Simpson
26293,2,4455.0982,Casey G Carlson
26294,1,2443.35,Andrew F Johnson
26295,2,3298.9381999999996,Toni K Kapoor
26296,2,3355.2396,Grace M Simmons
26297,2,3286.9182,Jeremiah Lopez
26298,2,3340.2596000000003,Jasmine R Peterson
26299,2,3396.8882,Y. L. Yong
26300,2,3298.9381999999996,Audrey D Ortega
26301,2,4484.479600000001,Isaiah Hall
26302,2,3357.4082,James L Jackson
26303,2,3321.2596000000003,Devon M Pal
26304,2,3263.9482,Anna Lewis
26305,2,3272.9381999999996,Julia E Rogers
26306,2,2800.4382,Kyle J Holt
26307,2,2848.7596000000003,Alexander Miller
26308,2,2867.7596000000003,Sara Kelly
26309,2,2800.4382,Julian Powell
26310,1,2181.5625,Kaitlyn J Garcia
26311,2,2822.7596000000003,Brenda S Rodriguez
26312,2,2881.7396000000003,Elizabeth D Wood
26313,2,4487.1582,Dalton Simmons
26314,1,88.98,Angel M Murphy
26315,2,2825.4282,Taylor P Peterson
26316,1,1000.4375,Stephanie Hughes
26317,2,2862.7396000000003,Amanda Wright
26318,1,13.98,Caleb A Parker
26319,2,4456.138199999999,Dylan M Martinez
26320,2,4464.479600000001,Brianna M Diaz
26321,2,1554.4075,Randall Blanco
26322,2,2912.2596000000003,Justin Zhang
26323,1,27.28,Dwayne A Ruiz
26324,2,4464.479600000001,Faith Brooks
26325,2,4478.4596,Tyler A Robinson
26326,2,4442.1582,Trevor Washington
26327,2,4433.1682,Jack Jai
26328,2,4518.1482,Edward L Anderson
26329,2,2860.4182,Angelica Bryant
26330,2,2821.7196000000004,Marcus H Diaz
26331,2,2800.4382,Melanie K Powell
26332,1,49.48,Aaron W Mitchell
26333,1,32.27,Alexandria Alexander
26334,1,27.28,Ross Blanco
26335,1,89.46,April C Pal
26336,1,27.28,Noah D Brown
26337,1,29.98,Jennifer Gonzalez
26338,2,4468.1582,Anna Coleman
26339,2,4455.489600000001,Cindy James
26340,1,64.97,Melissa A Morris
26341,1,24.99,Olivia R Taylor
26342,2,4489.4696,Eduardo M Griffin
26343,2,2800.4382,Mariah Washington
26344,2,2791.4482,Natalie K Hughes
26345,1,49.48,Connor Baker
26346,1,64.97,Emmanuel Suri
26347,1,24.99,Alvin S Raji
26348,1,89.97,Logan Moore
26349,1,27.28,Adam E Lopez
26350,1,4.99,Gabrielle King
26351,2,2800.4382,Emma Moore
26352,1,1763.97,Cynthia L Fernandez
26353,1,1773.95,Holly R Malhotra
26354,1,1750.98,Nelson Serrano
26355,1,62.98,Darren Madan
26356,1,574.98,Timothy Howard
26357,1,777.34,Sergio S Gonzalez
26358,1,23.78,Mason C Gonzalez
26359,1,600.46,George M Raman
26360,1,539.99,Max Blanco
26361,1,53.98,Ebony Suarez
26362,1,2420.34,Joy E Torres
26363,1,1744.97,Larry M Jimenez
26364,1,38.98,Gabriella Hill
26365,1,62.98,Phillip L Fernandez
26366,1,49.97,Johnathan Schmidt
26367,1,78.48,Omar Shan
26368,1,53.99,Bharat Mirchandani
26369,1,53.99,Kate J Nath
26370,1,23.78,Maria E Bryant
26371,1,33.98,Cassandra Garcia
26372,1,548.98,Marie Browning
26373,2,1565.9075,Mariah Reed
26374,1,123.98,Bradley M Pal
26375,2,1971.45,Shannon Ortega
26376,1,121.93,Anthony Martinez
26377,1,39.98,Isabelle Foster
26378,1,60.47,Colin Raje
26379,1,1783.96,Cindy Rodriguez
26380,1,33.98,Ricardo Luo
26381,1,2520.83,Shannon J Romero
26382,1,2443.35,Dale Xu
26383,1,33.98,Ronnie Hu
26384,1,33.98,Jon J Zhu
26385,1,23.78,Javier Muñoz
26386,1,1775.47,Kelli Zhao
26387,1,4.99,Dalton Roberts
26388,1,2354.98,Wayne L Jai
26389,1,36.27,Candice L Zhou
26390,1,1725.98,Ivan S Mehta
26391,1,68.97,Dominique S Arun
26392,1,60.47,Kelli Rai
26393,1,21.49,Donald Raman
26394,1,33.98,Martha V Sun
26395,1,25.48,Daisy E Gill
26396,1,118.96,Terry D Black
26397,1,39.98,Micheal Travers
26398,1,1758.95,Ian G Watson
26399,1,2543.44,Erick E Gonzalez
26400,1,132.98,Jade M James
26401,1,38.98,Natalie Butler
26402,1,28.99,Jamie Wagner
26403,1,41.93,Philip Navarro
26404,1,1775.47,Trisha Wu
26405,1,36.27,Naomi K Blanco
26406,1,2334.46,Haley M Lopez
26407,1,126.28,Ashley Davis
26408,1,38.98,Martha E Huang
26409,1,67.49,Christy Goel
26410,1,28.99,Franklin E Goel
26411,1,58.98,Mario Xu
26412,1,55.91,Kate J Chande
26413,1,58.47,Rebekah C Romero
26414,1,58.47,George Patel
26415,1,68.97,Latoya S Lal
26416,1,88.97,Amy C Zhao
26417,1,6.28,Dustin J Rai
26418,1,36.27,Rafael Chande
26419,1,33.98,Geoffrey Suri
26420,1,2443.35,Bob M Kapoor
26421,1,60.47,Allison A Peterson
26422,2,1980.96,Pedro Suri
26423,2,2001.97,Hector Gutierrez
26424,1,79.47,Kayla White
26425,1,69.99,Janelle Malhotra
26426,1,69.99,Heidi A Malhotra
26427,1,123.98,Alicia Xie
26428,1,69.99,Colin Ma
26429,2,1938.47,Reginald K Ortega
26430,1,69.99,Paula Sanz
26431,1,23.78,Shaun Rai
26432,1,123.98,Isabel H Simmons
26433,2,1903.48,Nelson Rubio
26434,1,69.99,Mallory Romero
26435,2,1957.47,Yolanda M Goel
26436,2,1957.47,Briana Carlson
26437,2,1953.47,Tiffany Zhu
26438,2,1938.47,Alisha J Shen
26439,2,1938.47,Isaac G Morris
26440,2,1957.47,Devin J Green
26441,1,78.98,Randy Lu
26442,2,1919.75,Barbara Huang
26443,2,1938.47,Kathryn I She
26444,2,1938.71,Pamela E Lopez
26445,2,1938.47,Aidan Foster
26446,1,78.98,Jamie H Muñoz
26447,2,1938.47,Noah M Russell
26448,1,21.49,Kara Yuan
26449,1,4.99,Jared A Gray
26450,1,30.48,Lauren L Ramirez
26451,1,27.28,Mariah Perry
26452,1,59.98,James Martinez
26453,1,53.95,Cole L Peterson
26454,1,27.28,Sebastian J Cox
26455,1,29.98,Samuel Carter
26456,1,39.98,Xavier R Peterson
26457,1,89.46,Sydney L Moore
26458,1,32.27,Ryan Moore
26459,1,64.97,Angelica Hayes
26460,1,24.99,Gabriella Cook
26461,1,58.98,Brooke D Howard
26462,1,27.28,Lauren A Kelly
26463,1,27.28,Alexa H Rogers
26464,1,59.98,Alexandria Griffin
26465,1,27.28,Andrea Evans
26466,1,24.99,Kevin Turner
26467,1,32.27,Nicole Brooks
26468,1,27.28,Alyssa O Brown
26469,1,64.97,Joy G Alvarez
26470,1,35.23,Marcus Cooper
26471,1,24.99,Edward J Perez
26472,1,114.96,David Hughes
26473,1,89.46,Anna J Wood
26474,1,13.98,Mackenzie N Morris
26475,1,30.48,Isabella L Gonzalez
26476,1,30.48,Jordan Jai
26477,1,49.48,Joel Rana
26478,1,49.48,Sara P Collins
26479,1,32.27,Katherine R Cook
26480,1,23.78,Jacqueline R Patterson
26481,1,2071.4196,Luke Young
26482,1,1000.4375,Sydney Hill
26483,1,25.48,Taylor Ward
26484,2,2813.7696,Fernando E Patterson
26485,2,2813.7696,Jason Bryant
26486,2,2800.4382,Andrea Cook
26487,2,4456.138199999999,Vincent W Ma
26488,1,4.99,Julia A Rodriguez
26489,1,24.99,Jordan Collins
26490,2,4468.1582,Antonio Simmons
26491,2,4469.4382000000005,Riley J Sanchez
26492,1,29.98,Ryan M Rodriguez
26493,1,64.97,Lawrence P Ramos
26494,1,27.28,Nicholas G White
26495,1,58.98,Allison Baker
26496,1,1000.4375,Cassidy Griffin
26497,1,64.97,Karen Sanchez
26498,1,89.46,Ethan Hayes
26499,2,2848.7596000000003,Renee L Ruiz
26500,1,24.99,Billy M Ruiz
26501,1,49.48,Allison Parker
26502,1,27.28,Taylor R Brown
26503,1,1000.4375,Jeremiah I Townsend
26504,1,1000.4375,Jennifer L Robinson
26505,1,59.98,Jennifer Wright
26506,1,64.97,Ruth C Srini
26507,1,27.28,Abhijit Thakur
26508,1,49.48,Marcus F Ross
26509,2,2800.4382,Seth R Taylor
26510,2,2813.7696,Jack A Scott
26511,2,4464.479600000001,Charles Weisman
26512,1,1000.4375,Christina C Cooper
26513,2,2848.7596000000003,Stacy Moreno
26514,1,29.98,Cameron Powell
26515,1,89.46,Zoe W Watson
26516,1,32.27,Jill E Perry
26517,1,24.99,Melanie A Griffin
26518,1,32.27,Marcus Lee
26519,1,29.98,Brianna Wood
26520,2,2827.7182,Chloe Ramirez
26521,2,2821.7196000000004,Nathan L Taylor
26522,1,24.99,Logan T Thompson
26523,1,49.48,Casey C Raji
26524,1,27.28,Anthony E Robinson
26525,1,49.48,Jeremy F Bell
26526,1,37.93,Blake Coleman
26527,1,29.26,Oscar Hayes
26528,1,128.47,Samuel Garcia
26529,2,1549.4175,Jasmine M Davis
26530,2,4468.1582,Riley R Morgan
26531,1,27.28,Jeremy Reed
26532,2,4469.4696,Angela M Barnes
26533,2,1629.4075,Xavier L Mitchell
26534,2,4490.479600000001,Fernando Smith
26535,1,64.97,Kelly E Perry
26536,2,4514.9696,Katherine Thomas
26537,2,4468.1582,Wyatt Perez
26538,2,4464.479600000001,Warren Black
26539,2,4469.4382000000005,Faith Hayes
26540,2,4468.1582,Jada Sanchez
26541,1,24.99,Alexis Butler
26542,1,27.28,Jamie Torres
26543,1,14.23,Susan A Guo
26544,1,21.49,Riley E Ramirez
26545,2,2822.7596000000003,Taylor S Ross
26546,2,2847.7496,Miguel Bennett
26547,2,1407.96,Barbara Beck
26548,2,1322.98,Casey Suarez
26549,2,1361.45,Jamie Sanz
26550,1,93.48,Alex Morris
26551,1,28.99,Noah E Moore
26552,1,47.96,Judith A Turner
26553,1,68.97,Kayla A Powell
26554,1,68.97,Michael D Garcia
26555,1,27.28,Jeremy C Perry
26556,1,36.27,Jeremy Cooper
26557,1,44.22,Katelyn M Morgan
26558,1,6.28,Holly Garcia
26559,1,38.98,Marshall R Ye
26560,2,1396.44,Lindsey Shen
26561,2,1336.96,Hannah Lewis
26562,2,1925.41,Edward L Wilson
26563,2,1957.47,Keith L She
26564,1,49.97,Franklin A Chen
26565,1,23.78,Gabriel J Mitchell
26566,2,2016.95,Crystal M Chen
26567,2,1957.47,Michele M Rai
26568,2,1957.47,Nancy F Kovar
26569,2,1938.47,Michelle R Sanchez
26570,2,1957.47,Hunter Gonzales
26571,2,1938.47,Lacey K Pal
26572,1,1000.4375,Jessica Russell
26573,1,68.97,Samantha Clark
26574,1,28.99,Jordan Allen
26575,2,2890.4082,Toni E Gonzalez
26576,1,28.99,Kaitlyn Robinson
26577,1,68.97,Cindy E Edwards
26578,1,58.47,Jeremy White
26579,2,2840.4182,Hunter Hayes
26580,1,68.97,Paige Ramirez
26581,2,2822.7596000000003,Mariah F Patterson
26582,1,1000.4375,Fernando Moore
26583,1,36.27,James P Patterson
26584,1,33.98,Benjamin A Alexander
26585,2,1903.48,Alejandro R Xu
26586,1,28.99,Alexandra Baker
26587,2,1920.42,Mario W Johnsen
26588,2,1938.47,Dustin Pal
26589,2,1966.46,Julie Tang
26590,1,69.99,Jorge L Guo
26591,2,1957.47,Aimee Chen
26592,1,78.98,Brenda Lopez
26593,1,27.28,Eduardo Campbell
26594,1,29.98,Melissa Wood
26595,1,24.99,Alyssa C Bailey
26596,1,36.27,Antonio Hayes
26597,1,68.97,Madison Lewis
26598,1,33.98,Charles R Adams
26599,1,28.99,Allison Reed
26600,2,2800.4382,Michelle Gray
26601,2,2862.7396000000003,Kyle J Gonzalez
26602,2,4468.1582,Noah Yang
26603,2,4487.1582,Sheila L Ruiz
26604,2,4442.1582,Elizabeth West
26605,1,27.28,Brandon R Foster
26606,2,2890.4082,Hannah S Harris
26607,2,2813.7696,Natalie L Powell
26608,2,2881.7396000000003,Aaron R Nelson
26609,2,4509.479600000001,Abigail A Kelly
26610,2,4509.479600000001,Mary Perez
26611,2,4490.479600000001,Kayla Henderson
26612,1,58.47,Janet D Romero
26613,1,138.96,Priscilla Lal
26614,2,2791.4482,Richard S Robinson
26615,1,1000.4375,David W Powell
26616,2,2800.4382,Colin G Goel
26617,2,2881.7396000000003,Isaiah Peterson
26618,2,2826.4382,Amanda Morris
26619,2,2972.7696,Thomas M Hill
26620,1,699.0982,Isabella Green
26621,1,28.99,Sarah L Wood
26622,2,2820.4382,Jan Howard
26623,2,2841.4382,Alexandra C Ross
26624,2,2826.4382,Elizabeth A Russell
26625,2,2827.7496,Lauren M Barnes
26626,2,2891.7296,Dalton Taylor
26627,2,2791.4482,Jose J Alexander
26628,1,36.27,Lucas J Lee
26629,1,699.0982,Miranda Price
26630,1,699.0982,Vanessa Powell
26631,2,2813.7696,Isaiah A Stewart
26632,2,2848.7596000000003,Isabella B Moore
26633,2,2883.9082,Gabrielle R Ward
26634,2,2896.7196000000004,Devin P Walker
26635,2,2840.4182,Jasmine Harris
26636,1,36.27,Miguel Walker
26637,1,58.47,Thomas C Robinson
26638,2,4518.1482,Olivia V Flores
26639,1,49.48,Riley P Diaz
26640,2,1288.0582,Eduardo J Lopez
26641,2,4464.479600000001,Arturo J Xie
26642,2,4490.479600000001,Gabrielle J Evans
26643,1,699.0982,Benjamin G Miller
26644,2,2805.4282,Jenna E Hernandez
26645,2,2800.4382,Morgan S Richardson
26646,2,2972.7696,Jordyn Perry
26647,2,2889.9382,Jasmine D Simmons
26648,1,27.28,Riley Rogers
26649,2,4433.1682,Emily F Perry
26650,2,4455.489600000001,Kevin Collins
26651,2,1957.47,Gregory Nara
26652,2,1938.47,Bruce F Moreno
26653,2,1938.47,Kaylee Allen
26654,2,1346.76,Kathleen Jimenez
26655,2,1322.98,Kelvin D Sharma
26656,2,1345.95,Amanda Hall
26657,2,1357.97,Lucas E Hughes
26658,2,1390.95,Darryl Liang
26659,1,69.99,Katrina D Yuan
26660,2,1957.47,Kern A Sutton
26661,2,1912.47,Dawn Zhu
26662,2,1938.47,Lori C Alvarez
26663,2,1976.94,Joanna J Serrano
26664,1,123.98,Amy W Zhu
26665,1,78.98,Jésus Vazquez
26666,2,1336.96,Ashlee L Beck
26667,2,1390.95,Jillian Patel
26668,1,119.98,Toni Madan
26669,1,123.98,Curtis E Zeng
26670,1,69.99,Jerry Johnsen
26671,1,69.99,Arthur B Patel
26672,1,123.98,Kelli Sharma
26673,2,1505.76,Austin Alexander
26674,1,68.97,Ashley Jackson
26675,1,68.97,Natalie L King
26676,2,2805.4282,Emily Jenkins
26677,1,29.98,William R Johnson
26678,1,4.99,Miranda Hughes
26679,1,29.98,Noah K Perry
26680,1,32.27,Melissa Powell
26681,2,2813.7696,Zachary Jackson
26682,1,64.47,Richard A Diaz
26683,2,1270.8182000000002,Mariah Simmons
26684,2,4468.1582,Dustin L Andersen
26685,1,24.99,Noah Baker
26686,1,39.98,Christian R Washington
26687,1,24.99,Marshall Xu
26688,1,64.97,Brittney E Xu
26689,1,96.92,Arthur Gill
26690,1,132.47,Alexia Bennett
26691,1,28.99,Tina B Suri
26692,2,1266.8582000000001,Isabella L Brown
26693,1,7.28,Charles Perez
26694,2,4456.138199999999,Aaron J Hughes
26695,2,4524.4596,Jocelyn D Diaz
26696,1,68.97,Robyn Suarez
26697,1,28.99,Manuel Arun
26698,2,4442.1582,Brooke L Rivera
26699,1,64.47,Joan W Coleman
26700,1,7.28,Sydney Ramirez
26701,1,39.98,Katherine L Hill
26702,1,68.97,Cynthia Arun
26703,2,4468.1582,Wyatt M Miller
26704,1,33.98,Frank G Alvarez
26705,2,4455.489600000001,Eric L Jenkins
26706,1,7.28,Bailey B Mitchell
26707,1,33.98,Sydney M Brooks
26708,2,4504.4596,Katherine Washington
26709,1,68.97,Mary O King
26710,1,2071.4196,Jan J Green
26711,1,2049.0982,Mya P Bryant
26712,1,42.97,Ashley S Wilson
26713,1,58.47,Stephanie R Edwards
26714,1,36.27,Angela Long
26715,1,68.97,Gabriella Bell
26716,1,68.97,Megan J Smith
26717,1,2071.4196,David Simpson
26718,2,4478.4596,Richard Flores
26719,1,127.95,Tamara Li
26720,1,68.97,Seth I Watson
26721,1,58.47,Paula L Jimenez
26722,1,33.98,Alexandra McDonald
26723,2,4467.1482,Devin A Kelly
26724,1,2049.0982,Sydney Edwards
26725,1,2049.0982,Alexis L Smith
26726,1,2071.4196,Danielle Rivera
26727,2,4482.138199999999,Jose Clark
26728,2,4455.0982,Elijah Roberts
26729,2,4442.1582,Brian Gray
26730,1,4.99,Rachel C Sanchez
26731,1,2049.0982,Ethan A Clark
26732,1,88.97,Martin Rienstra
26733,1,93.46,Benjamin A Smith
26734,1,2049.0982,Morgan A Powell
26735,1,2071.4196,Grace White
26736,1,25.48,Lacey A Xu
26737,1,68.97,Katherine A Young
26738,1,33.98,Katherine M Simmons
26739,1,61.97,Corey Shen
26740,2,1938.47,Donald A Lopez
26741,1,69.99,Nichole J Pal
26742,1,69.99,James E Collins
26743,2,1371.95,Derek Chande
26744,2,1938.47,Mitchell Yuan
26745,2,1932.46,Valerie J Huang
26746,2,2001.45,Amber Adams
26747,2,1938.47,Candice Cai
26748,2,1357.97,Stacey She
26749,2,1322.98,Rafael Sun
26750,2,1938.47,Randall Alvarez
26751,2,1903.48,Mallory E Serrano
26752,2,1917.46,Henry Perez
26753,2,1957.47,Summer G Patel
26754,2,1938.47,Candice J Zimmerman
26755,1,123.98,Brendan Jai
26756,1,78.98,Brooke P Gray
26757,2,1344.47,Evan Y Rivera
26758,2,1322.98,Damien C Zhang
26759,1,123.98,Hailey C Allen
26760,2,1322.98,Katherine F Butler
26761,2,1938.47,Tabitha D Prasad
26762,1,133.49,Rachael D Perez
26763,2,1957.47,Grant B Shen
26764,2,1938.47,Alvin Li
26765,1,78.98,Dominique H Chandra
26766,1,78.98,Jodi Andersen
26767,2,1331.97,Alisha C Goel
26768,2,1371.95,Cristina Shen
26769,1,37.29,Holly V Sai
26770,1,69.99,Katie Z Ashe
26771,1,69.99,Eric L Shan
26772,1,123.98,Jamie C Hu
26773,1,69.99,Meghan B Martin
26774,2,1331.97,Arianna E Ross
26775,1,88.98,Riley Bryant
26776,1,25.48,Jenny F Guo
26777,1,68.97,Andrew L Clark
26778,1,33.98,Sierra A Perez
26779,1,25.48,Alexandra J Henderson
26780,1,79.47,Julia J Butler
26781,1,110.46,Jan D Cox
26782,1,699.0982,Seth Lewis
26783,1,88.97,Juan Torres
26784,1,88.97,Walter Torres
26785,1,74.98,Raul L Raje
26786,1,2071.4196,Seth R Smith
26787,1,60.47,Austin N Moore
26788,1,36.27,Destiny C Howard
26789,1,699.0982,Chase F Morris
26790,1,27.77,Chloe L Cook
26791,1,25.48,Kelvin M Nath
26792,1,184.48,Casey Torres
26793,1,88.97,Jesse M Nelson
26794,1,44.22,Michele Dominguez
26795,2,1992.46,Elijah L Shan
26796,2,1957.47,Warren J Raji
26797,2,1957.47,Marshall H Hu
26798,1,28.99,Jeremiah Garcia
26799,1,28.99,Ryan G Russell
26800,1,68.97,Lauren Lewis
26801,1,2049.0982,Wyatt Washington
26802,1,4.99,Lucas W Sanders
26803,1,88.97,Xavier W Bennett
26804,1,44.22,Trinity B Sanders
26805,1,2071.4196,Alexandria Reed
26806,1,4.99,Caleb K Mitchell
26807,1,68.97,Angel H Hall
26808,1,33.98,Kimberly Howard
26809,1,118.96,Julia E Morgan
26810,1,67.93,Melanie M Stewart
26811,1,2071.4196,Rachael Sanchez
26812,1,58.47,James Hernandez
26813,1,58.47,Xavier M Diaz
26814,1,2049.0982,Alex Hernandez
26815,1,2049.0982,Erin Cox
26816,1,1735.98,Ronnie Wu
26817,1,553.97,Melvin Ashe
26818,1,2407.04,Eduardo Coleman
26819,1,69.46,Devin Mitchell
26820,1,3.99,Carol E Nath
26821,1,27.77,Tamara Guo
26822,1,2442.03,Cindy Gonzalez
26823,1,2419.06,Kaitlin S Raman
26824,1,567.76,Theresa Blanco
26825,1,1228.83,Jamie Jimenez
26826,1,1237.82,Kendra Romero
26827,1,1750.98,Renee L Rubio
26828,1,1732.26,Stephanie A Rivera
26829,1,1728.27,Morgan Evans
26830,1,553.97,Levi Perez
26831,1,1264.84,Drew D Raje
26832,1,80.47,Kate J Xie
26833,1,6.28,Kelvin M Rai
26834,1,6.28,Teresa A Romero
26835,1,68.97,Kyle C Turner
26836,1,38.98,Hector A Diaz
26837,1,548.98,Albert Martin
26838,1,36.27,Cassie Shan
26839,1,77.96,Jeremy K Nelson
26840,1,33.98,Eric L Yang
26841,1,77.96,Roberto D Jiménez
26842,1,539.99,Felicia A Alonso
26843,1,184.48,Noah Gonzalez
26844,1,12.98,Erin P Cooper
26845,1,27.77,Theodore M Ortega
26846,1,28.48,Dustin R Kumar
26847,1,60.47,Brent Yang
26848,1,607.96,Alisha Rai
26849,1,38.98,Billy B Martin
26850,1,53.98,Terry H Luo
26851,1,23.78,Diane Alvarez
26852,1,114.46,Karen H She
26853,1,786.33,Shane Rana
26854,1,1714.97,Jonathan Hayes
26855,1,1700.99,Carla Fernandez
26856,1,810.32,Jessica Brooks
26857,1,21.49,Willie Anand
26858,1,553.97,Samuel L Lopez
26859,1,33.98,Darrell M Pal
26860,1,539.99,Olivia H Miller
26861,1,36.27,Bruce S Gutierrez
